"seqnames","start","end","region_id","cluster_assignment"
"chr15",59815832,59816689,"region_3676","Transiently.Activated.Microglia"
"chr15",59830883,59831864,"region_3677","Transiently.Activated.Microglia"
"chr15",60822802,60823737,"region_3678","Transiently.Activated.Microglia"
"chr15",62054842,62055636,"region_3679","Transiently.Activated.Microglia"
"chr15",62151974,62152856,"region_3680","Transiently.Activated.Microglia"
"chr15",62400840,62401775,"region_3681","Transiently.Activated.Microglia"
"chr15",63500195,63501091,"region_3682","Transiently.Activated.Microglia"
"chr15",64018195,64019101,"region_3683","Transiently.Activated.Microglia"
"chr15",64040515,64041391,"region_3684","Transiently.Activated.Microglia"
"chr15",64045802,64046630,"region_3685","Transiently.Activated.Microglia"
"chr15",64234170,64235060,"region_3686","Transiently.Activated.Microglia"
"chr15",64256170,64257084,"region_3687","Transiently.Activated.Microglia"
"chr15",66103031,66103963,"region_3688","Transiently.Activated.Microglia"
"chr15",67101036,67101943,"region_3689","Transiently.Activated.Microglia"
"chr15",67481441,67482335,"region_3690","Transiently.Activated.Microglia"
"chr15",67780605,67781476,"region_3691","Transiently.Activated.Microglia"
"chr15",69077713,69078617,"region_3692","Transiently.Activated.Microglia"
"chr15",72920337,72921247,"region_3693","Transiently.Activated.Microglia"
"chr15",73017396,73018303,"region_3694","Transiently.Activated.Microglia"
"chr15",73148440,73149182,"region_3695","Transiently.Activated.Microglia"
"chr15",73149569,73150308,"region_3696","Transiently.Activated.Microglia"
"chr15",73183841,73184458,"region_3697","Transiently.Activated.Microglia"
"chr15",73564886,73565817,"region_3698","Transiently.Activated.Microglia"
"chr15",74752512,74753400,"region_3699","Transiently.Activated.Microglia"
"chr15",74896068,74896997,"region_3700","Transiently.Activated.Microglia"
"chr15",74918205,74919047,"region_3701","Transiently.Activated.Microglia"
"chr15",74931488,74932294,"region_3702","Transiently.Activated.Microglia"
"chr15",74989258,74989791,"region_3703","Transiently.Activated.Microglia"
"chr15",75835245,75836136,"region_3704","Transiently.Activated.Microglia"
"chr15",76198402,76199218,"region_3705","Transiently.Activated.Microglia"
"chr15",76199352,76200146,"region_3706","Transiently.Activated.Microglia"
"chr15",76229076,76229936,"region_3707","Transiently.Activated.Microglia"
"chr15",76251448,76252347,"region_3708","Transiently.Activated.Microglia"
"chr15",76282863,76283775,"region_3709","Transiently.Activated.Microglia"
"chr15",76287405,76288312,"region_3710","Transiently.Activated.Microglia"
"chr15",76626811,76627478,"region_3711","Transiently.Activated.Microglia"
"chr15",76757329,76758139,"region_3712","Transiently.Activated.Microglia"
"chr15",76872200,76872995,"region_3713","Transiently.Activated.Microglia"
"chr15",77837269,77838046,"region_3714","Transiently.Activated.Microglia"
"chr15",77956293,77957193,"region_3715","Transiently.Activated.Microglia"
"chr15",78448101,78448611,"region_3716","Transiently.Activated.Microglia"
"chr15",78869557,78870451,"region_3717","Transiently.Activated.Microglia"
"chr15",79042708,79043660,"region_3718","Transiently.Activated.Microglia"
"chr15",79074727,79075649,"region_3719","Transiently.Activated.Microglia"
"chr15",79126221,79127145,"region_3720","Transiently.Activated.Microglia"
"chr15",79270963,79271662,"region_3721","Transiently.Activated.Microglia"
"chr15",79399938,79400839,"region_3722","Transiently.Activated.Microglia"
"chr15",79436395,79437222,"region_3723","Transiently.Activated.Microglia"
"chr15",79456395,79457237,"region_3724","Transiently.Activated.Microglia"
"chr15",79511341,79512200,"region_3725","Transiently.Activated.Microglia"
"chr15",79516000,79516882,"region_3726","Transiently.Activated.Microglia"
"chr15",79544325,79545148,"region_3727","Transiently.Activated.Microglia"
"chr15",79694338,79694999,"region_3728","Transiently.Activated.Microglia"
"chr15",79748917,79749837,"region_3729","Transiently.Activated.Microglia"
"chr15",79756854,79757735,"region_3730","Transiently.Activated.Microglia"
"chr15",79828113,79829035,"region_3731","Transiently.Activated.Microglia"
"chr15",79940696,79941606,"region_3732","Transiently.Activated.Microglia"
"chr15",79950067,79950939,"region_3733","Transiently.Activated.Microglia"
"chr15",80005894,80006848,"region_3734","Transiently.Activated.Microglia"
"chr15",80025549,80026351,"region_3735","Transiently.Activated.Microglia"
"chr15",80096988,80097912,"region_3736","Transiently.Activated.Microglia"
"chr15",80103316,80104208,"region_3737","Transiently.Activated.Microglia"
"chr15",80105436,80106342,"region_3738","Transiently.Activated.Microglia"
"chr15",80219016,80219919,"region_3739","Transiently.Activated.Microglia"
"chr15",80582301,80583209,"region_3740","Transiently.Activated.Microglia"
"chr15",80619557,80620468,"region_3741","Transiently.Activated.Microglia"
"chr15",81008676,81009593,"region_3742","Transiently.Activated.Microglia"
"chr15",81593923,81594833,"region_3743","Transiently.Activated.Microglia"
"chr15",81933729,81934649,"region_3744","Transiently.Activated.Microglia"
"chr15",82040400,82041314,"region_3745","Transiently.Activated.Microglia"
"chr15",82211866,82212821,"region_3746","Transiently.Activated.Microglia"
"chr15",82266147,82267034,"region_3747","Transiently.Activated.Microglia"
"chr15",83122330,83123177,"region_3748","Transiently.Activated.Microglia"
"chr15",83221437,83222350,"region_3749","Transiently.Activated.Microglia"
"chr15",83294629,83295570,"region_3750","Transiently.Activated.Microglia"
"chr15",83451610,83452526,"region_3751","Transiently.Activated.Microglia"
"chr15",83560817,83561722,"region_3752","Transiently.Activated.Microglia"
"chr15",83562903,83563689,"region_3753","Transiently.Activated.Microglia"
"chr15",84167393,84168262,"region_3754","Transiently.Activated.Microglia"
"chr15",84674473,84675321,"region_3755","Transiently.Activated.Microglia"
"chr15",84922824,84923730,"region_3756","Transiently.Activated.Microglia"
"chr15",85336075,85336986,"region_3757","Transiently.Activated.Microglia"
"chr15",85583163,85583948,"region_3758","Transiently.Activated.Microglia"
"chr15",85598613,85599515,"region_3759","Transiently.Activated.Microglia"
"chr15",86038570,86039471,"region_3760","Transiently.Activated.Microglia"
"chr15",86124080,86124996,"region_3761","Transiently.Activated.Microglia"
"chr15",86134958,86135876,"region_3762","Transiently.Activated.Microglia"
"chr15",86221728,86222602,"region_3763","Transiently.Activated.Microglia"
"chr15",86277163,86278056,"region_3764","Transiently.Activated.Microglia"
"chr15",86292065,86292977,"region_3765","Transiently.Activated.Microglia"
"chr15",86363598,86364511,"region_3766","Transiently.Activated.Microglia"
"chr15",88247952,88248848,"region_3767","Transiently.Activated.Microglia"
"chr15",88733814,88734657,"region_3768","Transiently.Activated.Microglia"
"chr15",89067311,89068226,"region_3769","Transiently.Activated.Microglia"
"chr15",89131056,89132022,"region_3770","Transiently.Activated.Microglia"
"chr15",89140037,89140954,"region_3771","Transiently.Activated.Microglia"
"chr15",89173590,89174491,"region_3772","Transiently.Activated.Microglia"
"chr15",93251516,93252263,"region_3773","Transiently.Activated.Microglia"
"chr15",93267818,93268735,"region_3774","Transiently.Activated.Microglia"
"chr15",95821853,95822783,"region_3775","Transiently.Activated.Microglia"
"chr15",96542928,96543787,"region_3776","Transiently.Activated.Microglia"
"chr15",96683953,96684881,"region_3777","Transiently.Activated.Microglia"
"chr15",96818273,96819112,"region_3778","Transiently.Activated.Microglia"
"chr15",98389586,98390484,"region_3779","Transiently.Activated.Microglia"
"chr15",98608814,98609735,"region_3780","Transiently.Activated.Microglia"
"chr15",98631206,98632091,"region_3781","Transiently.Activated.Microglia"
"chr15",98664065,98664873,"region_3782","Transiently.Activated.Microglia"
"chr15",98761880,98762458,"region_3783","Transiently.Activated.Microglia"
"chr15",98776118,98777048,"region_3784","Transiently.Activated.Microglia"
"chr15",98777662,98778467,"region_3785","Transiently.Activated.Microglia"
"chr15",98789248,98790168,"region_3786","Transiently.Activated.Microglia"
"chr15",98880976,98881881,"region_3787","Transiently.Activated.Microglia"
"chr15",98893781,98894710,"region_3788","Transiently.Activated.Microglia"
"chr15",98977321,98978205,"region_3789","Transiently.Activated.Microglia"
"chr15",99055326,99056226,"region_3790","Transiently.Activated.Microglia"
"chr15",99342258,99343164,"region_3791","Transiently.Activated.Microglia"
"chr15",99456037,99456885,"region_3792","Transiently.Activated.Microglia"
"chr15",99584764,99585562,"region_3793","Transiently.Activated.Microglia"
"chr15",99664218,99665121,"region_3794","Transiently.Activated.Microglia"
"chr15",99714605,99715514,"region_3795","Transiently.Activated.Microglia"
"chr15",99802897,99803805,"region_3796","Transiently.Activated.Microglia"
"chr15",100022609,100023532,"region_3797","Transiently.Activated.Microglia"
"chr15",100039321,100040137,"region_3798","Transiently.Activated.Microglia"
"chr15",100084700,100085596,"region_3799","Transiently.Activated.Microglia"
"chr15",100460833,100461455,"region_3800","Transiently.Activated.Microglia"
"chr15",100914438,100915311,"region_3801","Transiently.Activated.Microglia"
"chr15",101052612,101053476,"region_3802","Transiently.Activated.Microglia"
"chr15",101134120,101134989,"region_3803","Transiently.Activated.Microglia"
"chr15",101140863,101141770,"region_3804","Transiently.Activated.Microglia"
"chr15",101252333,101253164,"region_3805","Transiently.Activated.Microglia"
"chr15",101253731,101254614,"region_3806","Transiently.Activated.Microglia"
"chr15",101266277,101267180,"region_3807","Transiently.Activated.Microglia"
"chr15",102022247,102023157,"region_3808","Transiently.Activated.Microglia"
"chr15",102311289,102312166,"region_3809","Transiently.Activated.Microglia"
"chr15",102442238,102443142,"region_3810","Transiently.Activated.Microglia"
"chr15",102692655,102693482,"region_3811","Transiently.Activated.Microglia"
"chr15",102987148,102988052,"region_3812","Transiently.Activated.Microglia"
"chr15",103183195,103183854,"region_3813","Transiently.Activated.Microglia"
"chr15",103214934,103215855,"region_3814","Transiently.Activated.Microglia"
"chr15",103259974,103260907,"region_3815","Transiently.Activated.Microglia"
"chr15",103306884,103307766,"region_3816","Transiently.Activated.Microglia"
"chr15",103366194,103367092,"region_3817","Transiently.Activated.Microglia"
"chr8",3309437,3310285,"region_3818","Transiently.Activated.Microglia"
"chr8",4677469,4678323,"region_3819","Transiently.Activated.Microglia"
"chr8",8982953,8983898,"region_3820","Transiently.Activated.Microglia"
"chr8",10827308,10828210,"region_3821","Transiently.Activated.Microglia"
"chr8",11098215,11099100,"region_3822","Transiently.Activated.Microglia"
"chr8",11452274,11453151,"region_3823","Transiently.Activated.Microglia"
"chr8",11458076,11458924,"region_3824","Transiently.Activated.Microglia"
"chr8",11463834,11464726,"region_3825","Transiently.Activated.Microglia"
"chr8",11476494,11477340,"region_3826","Transiently.Activated.Microglia"
"chr8",11485813,11486725,"region_3827","Transiently.Activated.Microglia"
"chr8",11601739,11602649,"region_3828","Transiently.Activated.Microglia"
"chr8",11743391,11744304,"region_3829","Transiently.Activated.Microglia"
"chr8",13200168,13201080,"region_3830","Transiently.Activated.Microglia"
"chr8",13623973,13624508,"region_3831","Transiently.Activated.Microglia"
"chr8",14232742,14233643,"region_3832","Transiently.Activated.Microglia"
"chr8",14872812,14873465,"region_3833","Transiently.Activated.Microglia"
"chr8",22805241,22806158,"region_3834","Transiently.Activated.Microglia"
"chr8",23167715,23168568,"region_3835","Transiently.Activated.Microglia"
"chr8",24938413,24939329,"region_3836","Transiently.Activated.Microglia"
"chr8",25082893,25083801,"region_3837","Transiently.Activated.Microglia"
"chr8",25196128,25197055,"region_3838","Transiently.Activated.Microglia"
"chr8",25353780,25354712,"region_3839","Transiently.Activated.Microglia"
"chr8",26075805,26076704,"region_3840","Transiently.Activated.Microglia"
"chr8",26961387,26962304,"region_3841","Transiently.Activated.Microglia"
"chr8",33890655,33891543,"region_3842","Transiently.Activated.Microglia"
"chr8",34808946,34809908,"region_3843","Transiently.Activated.Microglia"
"chr8",35136470,35137282,"region_3844","Transiently.Activated.Microglia"
"chr8",35375123,35375820,"region_3845","Transiently.Activated.Microglia"
"chr8",35378853,35379758,"region_3846","Transiently.Activated.Microglia"
"chr8",35386658,35387560,"region_3847","Transiently.Activated.Microglia"
"chr8",39642290,39643263,"region_3848","Transiently.Activated.Microglia"
"chr8",41046994,41047850,"region_3849","Transiently.Activated.Microglia"
"chr8",45438905,45439821,"region_3850","Transiently.Activated.Microglia"
"chr8",46109202,46110017,"region_3851","Transiently.Activated.Microglia"
"chr8",46732313,46733207,"region_3852","Transiently.Activated.Microglia"
"chr8",46885833,46886640,"region_3853","Transiently.Activated.Microglia"
"chr8",56062845,56063751,"region_3854","Transiently.Activated.Microglia"
"chr8",56291983,56292915,"region_3855","Transiently.Activated.Microglia"
"chr8",57530676,57531541,"region_3856","Transiently.Activated.Microglia"
"chr8",57539904,57540685,"region_3857","Transiently.Activated.Microglia"
"chr8",57589029,57589905,"region_3858","Transiently.Activated.Microglia"
"chr8",61606512,61607425,"region_3859","Transiently.Activated.Microglia"
"chr8",64725996,64726911,"region_3860","Transiently.Activated.Microglia"
"chr8",66437846,66438552,"region_3861","Transiently.Activated.Microglia"
"chr8",68211793,68212640,"region_3862","Transiently.Activated.Microglia"
"chr8",68392245,68393184,"region_3863","Transiently.Activated.Microglia"
"chr8",68926062,68926978,"region_3864","Transiently.Activated.Microglia"
"chr8",69866613,69867494,"region_3865","Transiently.Activated.Microglia"
"chr8",70002918,70003791,"region_3866","Transiently.Activated.Microglia"
"chr8",70374464,70374987,"region_3867","Transiently.Activated.Microglia"
"chr8",70633812,70634686,"region_3868","Transiently.Activated.Microglia"
"chr8",70635219,70636086,"region_3869","Transiently.Activated.Microglia"
"chr8",70702503,70703434,"region_3870","Transiently.Activated.Microglia"
"chr8",70704855,70705740,"region_3871","Transiently.Activated.Microglia"
"chr8",70718023,70718910,"region_3872","Transiently.Activated.Microglia"
"chr8",70744019,70744940,"region_3873","Transiently.Activated.Microglia"
"chr8",70832829,70833697,"region_3874","Transiently.Activated.Microglia"
"chr8",71296140,71296951,"region_3875","Transiently.Activated.Microglia"
